Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,361569,-,-,-,36.06,-114.93,0,628,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI
2023,1,11,17,30,411
2023,1,11,17,45,435
2023,1,11,18,0,433
2023,1,11,18,15,495
2023,1,11,18,30,516
2023,1,11,18,45,535
2023,1,11,19,0,492
2023,1,11,19,15,495
2023,1,11,19,30,498
2023,1,11,19,45,569
2023,1,11,20,0,568
2023,1,11,20,15,563
2023,1,11,20,30,554
2023,1,11,20,45,541
2023,1,11,21,0,524
2023,1,11,21,15,504
2023,1,11,21,30,478
2023,1,11,21,45,372
2023,1,11,22,0,352
2023,1,11,22,15,337
2023,1,11,22,30,305
2023,1,11,22,45,265
2023,1,11,23,0,210
2023,1,11,23,15,177
2023,1,11,23,30,149
2023,1,11,23,45,110
2023,1,12,0,0,58
2023,1,12,0,15,37
2023,1,12,0,30,16
2023,1,12,0,45,0
2023,1,12,1,0,0
2023,1,12,1,15,0
2023,1,12,1,30,0
2023,1,12,1,45,0
2023,1,12,2,0,0
2023,1,12,2,15,0
2023,1,12,2,30,0
2023,1,12,2,45,0
2023,1,12,3,0,0
2023,1,12,3,15,0
2023,1,12,3,30,0
2023,1,12,3,45,0
2023,1,12,4,0,0
2023,1,12,4,15,0
2023,1,12,4,30,0
2023,1,12,4,45,0
2023,1,12,5,0,0
2023,1,12,5,15,0
2023,1,12,5,30,0
2023,1,12,5,45,0
2023,1,12,6,0,0
2023,1,12,6,15,0
2023,1,12,6,30,0
2023,1,12,6,45,0
2023,1,12,7,0,0
2023,1,12,7,15,0
2023,1,12,7,30,0
2023,1,12,7,45,0
2023,1,12,8,0,0
2023,1,12,8,15,0
2023,1,12,8,30,0
2023,1,12,8,45,0
2023,1,12,9,0,0
2023,1,12,9,15,0
2023,1,12,9,30,0
2023,1,12,9,45,0
2023,1,12,10,0,0
2023,1,12,10,15,0
2023,1,12,10,30,0
2023,1,12,10,45,0
2023,1,12,11,0,0
2023,1,12,11,15,0
2023,1,12,11,30,0
2023,1,12,11,45,0
2023,1,12,12,0,0
2023,1,12,12,15,0
2023,1,12,12,30,0
2023,1,12,12,45,0
2023,1,12,13,0,0
2023,1,12,13,15,0
2023,1,12,13,30,0
2023,1,12,13,45,0
2023,1,12,14,0,0
2023,1,12,14,15,0
2023,1,12,14,30,0
2023,1,12,14,45,0
2023,1,12,15,0,17
2023,1,12,15,15,47
2023,1,12,15,30,85
2023,1,12,15,45,116
2023,1,12,16,0,164
2023,1,12,16,15,216
2023,1,12,16,30,259
2023,1,12,16,45,301
2023,1,12,17,0,342
2023,1,12,17,15,380
2023,1,12,17,30,415
2023,1,12,17,45,447
2023,1,12,18,0,476
2023,1,12,18,15,502
2023,1,12,18,30,524
2023,1,12,18,45,543
2023,1,12,19,0,557
2023,1,12,19,15,568
2023,1,12,19,30,575
2023,1,12,19,45,575
2023,1,12,20,0,574
2023,1,12,20,15,432
2023,1,12,20,30,476
2023,1,12,20,45,451
2023,1,12,21,0,423
2023,1,12,21,15,404
2023,1,12,21,30,381
2023,1,12,21,45,354
2023,1,12,22,0,303
2023,1,12,22,15,280
2023,1,12,22,30,294
2023,1,12,22,45,235
2023,1,12,23,0,202
2023,1,12,23,15,183
2023,1,12,23,30,148
2023,1,12,23,45,118
2023,1,13,0,0,66
2023,1,13,0,15,35
2023,1,13,0,30,15
2023,1,13,0,45,0
2023,1,13,1,0,0
2023,1,13,1,15,0
2023,1,13,1,30,0
2023,1,13,1,45,0
2023,1,13,2,0,0
2023,1,13,2,15,0
2023,1,13,2,30,0
2023,1,13,2,45,0
2023,1,13,3,0,0
2023,1,13,3,15,0
2023,1,13,3,30,0
2023,1,13,3,45,0
2023,1,13,4,0,0
2023,1,13,4,15,0
2023,1,13,4,30,0
2023,1,13,4,45,0
2023,1,13,5,0,0
2023,1,13,5,15,0
2023,1,13,5,30,0
2023,1,13,5,45,0
2023,1,13,6,0,0
2023,1,13,6,15,0
2023,1,13,6,30,0
2023,1,13,6,45,0
2023,1,13,7,0,0
2023,1,13,7,15,0
2023,1,13,7,30,0
2023,1,13,7,45,0
2023,1,13,8,0,0
2023,1,13,8,15,0
2023,1,13,8,30,0
2023,1,13,8,45,0
2023,1,13,9,0,0
2023,1,13,9,15,0
2023,1,13,9,30,0
2023,1,13,9,45,0
2023,1,13,10,0,0
2023,1,13,10,15,0
2023,1,13,10,30,0
2023,1,13,10,45,0
2023,1,13,11,0,0
2023,1,13,11,15,0
2023,1,13,11,30,0
2023,1,13,11,45,0
2023,1,13,12,0,0
2023,1,13,12,15,0
2023,1,13,12,30,0
2023,1,13,12,45,0
2023,1,13,13,0,0
2023,1,13,13,15,0
2023,1,13,13,30,0
2023,1,13,13,45,0
2023,1,13,14,0,0
2023,1,13,14,15,0
2023,1,13,14,30,0
2023,1,13,14,45,0
2023,1,13,15,0,8
2023,1,13,15,15,30
2023,1,13,15,30,52
2023,1,13,15,45,123
2023,1,13,16,0,166
2023,1,13,16,15,209
2023,1,13,16,30,217
2023,1,13,16,45,297
2023,1,13,17,0,318
2023,1,13,17,15,334
2023,1,13,17,30,376
2023,1,13,17,45,404
2023,1,13,18,0,403
2023,1,13,18,15,462
2023,1,13,18,30,436
2023,1,13,18,45,443
2023,1,13,19,0,458
2023,1,13,19,15,419
2023,1,13,19,30,457
2023,1,13,19,45,452
2023,1,13,20,0,439
2023,1,13,20,15,436
2023,1,13,20,30,433
2023,1,13,20,45,358
2023,1,13,21,0,347
2023,1,13,21,15,290
2023,1,13,21,30,318
2023,1,13,21,45,329
2023,1,13,22,0,298
2023,1,13,22,15,236
2023,1,13,22,30,207
2023,1,13,22,45,197
2023,1,13,23,0,187
2023,1,13,23,15,121
2023,1,13,23,30,94
2023,1,13,23,45,55
2023,1,14,0,0,45
2023,1,14,0,15,27
2023,1,14,0,30,15
2023,1,14,0,45,0
2023,1,14,1,0,0
2023,1,14,1,15,0
2023,1,14,1,30,0
2023,1,14,1,45,0
2023,1,14,2,0,0
2023,1,14,2,15,0
2023,1,14,2,30,0
2023,1,14,2,45,0
2023,1,14,3,0,0
2023,1,14,3,15,0
2023,1,14,3,30,0
2023,1,14,3,45,0
2023,1,14,4,0,0
2023,1,14,4,15,0
2023,1,14,4,30,0
2023,1,14,4,45,0
2023,1,14,5,0,0
2023,1,14,5,15,0
2023,1,14,5,30,0
2023,1,14,5,45,0
2023,1,14,6,0,0
2023,1,14,6,15,0
2023,1,14,6,30,0
2023,1,14,6,45,0
2023,1,14,7,0,0
2023,1,14,7,15,0
2023,1,14,7,30,0
2023,1,14,7,45,0
2023,1,14,8,0,0
2023,1,14,8,15,0
2023,1,14,8,30,0
2023,1,14,8,45,0
2023,1,14,9,0,0
2023,1,14,9,15,0
2023,1,14,9,30,0
2023,1,14,9,45,0
2023,1,14,10,0,0
2023,1,14,10,15,0
2023,1,14,10,30,0
2023,1,14,10,45,0
2023,1,14,11,0,0
2023,1,14,11,15,0
2023,1,14,11,30,0
2023,1,14,11,45,0
2023,1,14,12,0,0
2023,1,14,12,15,0
2023,1,14,12,30,0
2023,1,14,12,45,0
2023,1,14,13,0,0
2023,1,14,13,15,0
2023,1,14,13,30,0
2023,1,14,13,45,0
2023,1,14,14,0,0
2023,1,14,14,15,0
2023,1,14,14,30,0
2023,1,14,14,45,0
2023,1,14,15,0,5
2023,1,14,15,15,17
2023,1,14,15,30,32
2023,1,14,15,45,92
2023,1,14,16,0,163
2023,1,14,16,15,61
2023,1,14,16,30,136
2023,1,14,16,45,72
2023,1,14,17,0,224
2023,1,14,17,15,286
2023,1,14,17,30,140
2023,1,14,17,45,80
2023,1,14,18,0,165
2023,1,14,18,15,259
2023,1,14,18,30,174
2023,1,14,18,45,126
2023,1,14,19,0,204
2023,1,14,19,15,183
2023,1,14,19,30,264
2023,1,14,19,45,95
2023,1,14,20,0,138
2023,1,14,20,15,116
2023,1,14,20,30,63
2023,1,14,20,45,219
2023,1,14,21,0,50
2023,1,14,21,15,141
2023,1,14,21,30,288
2023,1,14,21,45,208
2023,1,14,22,0,163
2023,1,14,22,15,50
2023,1,14,22,30,67
2023,1,14,22,45,72
2023,1,14,23,0,78
2023,1,14,23,15,24
2023,1,14,23,30,7
2023,1,14,23,45,49
2023,1,15,0,0,8
2023,1,15,0,15,23
2023,1,15,0,30,7
2023,1,15,0,45,0
2023,1,15,1,0,0
2023,1,15,1,15,0
2023,1,15,1,30,0
2023,1,15,1,45,0
2023,1,15,2,0,0
2023,1,15,2,15,0
2023,1,15,2,30,0
2023,1,15,2,45,0
2023,1,15,3,0,0
2023,1,15,3,15,0
2023,1,15,3,30,0
2023,1,15,3,45,0
2023,1,15,4,0,0
2023,1,15,4,15,0
2023,1,15,4,30,0
2023,1,15,4,45,0
2023,1,15,5,0,0
2023,1,15,5,15,0
2023,1,15,5,30,0
2023,1,15,5,45,0
2023,1,15,6,0,0
2023,1,15,6,15,0
2023,1,15,6,30,0
2023,1,15,6,45,0
2023,1,15,7,0,0
2023,1,15,7,15,0
2023,1,15,7,30,0
2023,1,15,7,45,0
2023,1,15,8,0,0
2023,1,15,8,15,0
2023,1,15,8,30,0
2023,1,15,8,45,0
2023,1,15,9,0,0
2023,1,15,9,15,0
2023,1,15,9,30,0
2023,1,15,9,45,0
2023,1,15,10,0,0
2023,1,15,10,15,0
2023,1,15,10,30,0
2023,1,15,10,45,0
2023,1,15,11,0,0
2023,1,15,11,15,0
2023,1,15,11,30,0
2023,1,15,11,45,0
2023,1,15,12,0,0
2023,1,15,12,15,0
2023,1,15,12,30,0
2023,1,15,12,45,0
2023,1,15,13,0,0
2023,1,15,13,15,0
2023,1,15,13,30,0
2023,1,15,13,45,0
2023,1,15,14,0,0
2023,1,15,14,15,0
2023,1,15,14,30,0
2023,1,15,14,45,0
2023,1,15,15,0,17
2023,1,15,15,15,48
2023,1,15,15,30,49
2023,1,15,15,45,120
2023,1,15,16,0,170
2023,1,15,16,15,217
2023,1,15,16,30,251
2023,1,15,16,45,254
2023,1,15,17,0,301
2023,1,15,17,15,282
2023,1,15,17,30,376
2023,1,15,17,45,393
2023,1,15,18,0,415
2023,1,15,18,15,437
2023,1,15,18,30,424
2023,1,15,18,45,423
2023,1,15,19,0,430
2023,1,15,19,15,454
2023,1,15,19,30,469
2023,1,15,19,45,450
2023,1,15,20,0,450
2023,1,15,20,15,448
2023,1,15,20,30,438
2023,1,15,20,45,426
2023,1,15,21,0,384
2023,1,15,21,15,384
2023,1,15,21,30,338
2023,1,15,21,45,324
2023,1,15,22,0,293
2023,1,15,22,15,270
2023,1,15,22,30,246
2023,1,15,22,45,179
2023,1,15,23,0,134
2023,1,15,23,15,132
2023,1,15,23,30,87
2023,1,15,23,45,79
2023,1,16,0,0,42
2023,1,16,0,15,28
2023,1,16,0,30,17
2023,1,16,0,45,0
2023,1,16,1,0,0
2023,1,16,1,15,0
2023,1,16,1,30,0
2023,1,16,1,45,0
2023,1,16,2,0,0
2023,1,16,2,15,0
2023,1,16,2,30,0
2023,1,16,2,45,0
2023,1,16,3,0,0
2023,1,16,3,15,0
2023,1,16,3,30,0
2023,1,16,3,45,0
2023,1,16,4,0,0
2023,1,16,4,15,0
2023,1,16,4,30,0
2023,1,16,4,45,0
2023,1,16,5,0,0
2023,1,16,5,15,0
2023,1,16,5,30,0
2023,1,16,5,45,0
2023,1,16,6,0,0
2023,1,16,6,15,0
2023,1,16,6,30,0
2023,1,16,6,45,0
2023,1,16,7,0,0
2023,1,16,7,15,0
2023,1,16,7,30,0
2023,1,16,7,45,0
2023,1,16,8,0,0
2023,1,16,8,15,0
2023,1,16,8,30,0
2023,1,16,8,45,0
2023,1,16,9,0,0
2023,1,16,9,15,0
2023,1,16,9,30,0
2023,1,16,9,45,0
2023,1,16,10,0,0
2023,1,16,10,15,0
2023,1,16,10,30,0
2023,1,16,10,45,0
2023,1,16,11,0,0
2023,1,16,11,15,0
2023,1,16,11,30,0
2023,1,16,11,45,0
2023,1,16,12,0,0
2023,1,16,12,15,0
2023,1,16,12,30,0
2023,1,16,12,45,0
2023,1,16,13,0,0
2023,1,16,13,15,0
2023,1,16,13,30,0
2023,1,16,13,45,0
2023,1,16,14,0,0
2023,1,16,14,15,0
2023,1,16,14,30,0
2023,1,16,14,45,0
2023,1,16,15,0,5
2023,1,16,15,15,15
2023,1,16,15,30,29
2023,1,16,15,45,59
2023,1,16,16,0,6
2023,1,16,16,15,12
2023,1,16,16,30,87
2023,1,16,16,45,98
2023,1,16,17,0,263
2023,1,16,17,15,375
2023,1,16,17,30,410
2023,1,16,17,45,442
2023,1,16,18,0,472
2023,1,16,18,15,498
2023,1,16,18,30,520
2023,1,16,18,45,538
2023,1,16,19,0,555
2023,1,16,19,15,412
2023,1,16,19,30,161
2023,1,16,19,45,28
2023,1,16,20,0,173
2023,1,16,20,15,13
2023,1,16,20,30,12
2023,1,16,20,45,11
2023,1,16,21,0,13
2023,1,16,21,15,46
2023,1,16,21,30,456
2023,1,16,21,45,462
2023,1,16,22,0,434
2023,1,16,22,15,400
2023,1,16,22,30,363
2023,1,16,22,45,326
2023,1,16,23,0,284
2023,1,16,23,15,241
2023,1,16,23,30,197
2023,1,16,23,45,153
2023,1,17,0,0,109
2023,1,17,0,15,68
2023,1,17,0,30,33
2023,1,17,0,45,0
2023,1,17,1,0,0
2023,1,17,1,15,0
2023,1,17,1,30,0
2023,1,17,1,45,0
2023,1,17,2,0,0
2023,1,17,2,15,0
2023,1,17,2,30,0
2023,1,17,2,45,0
2023,1,17,3,0,0
2023,1,17,3,15,0
2023,1,17,3,30,0
2023,1,17,3,45,0
2023,1,17,4,0,0
2023,1,17,4,15,0
2023,1,17,4,30,0
2023,1,17,4,45,0
2023,1,17,5,0,0
2023,1,17,5,15,0
2023,1,17,5,30,0
2023,1,17,5,45,0
2023,1,17,6,0,0
2023,1,17,6,15,0
2023,1,17,6,30,0
2023,1,17,6,45,0
2023,1,17,7,0,0
2023,1,17,7,15,0
2023,1,17,7,30,0
2023,1,17,7,45,0
2023,1,17,8,0,0
2023,1,17,8,15,0
2023,1,17,8,30,0
2023,1,17,8,45,0
2023,1,17,9,0,0
2023,1,17,9,15,0
2023,1,17,9,30,0
2023,1,17,9,45,0
2023,1,17,10,0,0
2023,1,17,10,15,0
2023,1,17,10,30,0
2023,1,17,10,45,0
2023,1,17,11,0,0
2023,1,17,11,15,0
2023,1,17,11,30,0
2023,1,17,11,45,0
2023,1,17,12,0,0
2023,1,17,12,15,0
2023,1,17,12,30,0
2023,1,17,12,45,0
2023,1,17,13,0,0
2023,1,17,13,15,0
2023,1,17,13,30,0
2023,1,17,13,45,0
2023,1,17,14,0,0
2023,1,17,14,15,0
2023,1,17,14,30,0
2023,1,17,14,45,0
2023,1,17,15,0,17
2023,1,17,15,15,48
2023,1,17,15,30,87
2023,1,17,15,45,130
2023,1,17,16,0,174
2023,1,17,16,15,219
2023,1,17,16,30,247
2023,1,17,16,45,236
2023,1,17,17,0,253
2023,1,17,17,15,138
2023,1,17,17,30,168
2023,1,17,17,45,158
2023,1,17,18,0,326
2023,1,17,18,15,361
2023,1,17,18,30,476
2023,1,17,18,45,362
2023,1,17,19,0,265
2023,1,17,19,15,179
2023,1,17,19,30,197
2023,1,17,19,45,317
2023,1,17,20,0,171
2023,1,17,20,15,164
2023,1,17,20,30,229
2023,1,17,20,45,254
2023,1,17,21,0,153
2023,1,17,21,15,170
2023,1,17,21,30,250
2023,1,17,21,45,360
2023,1,17,22,0,255
2023,1,17,22,15,260
2023,1,17,22,30,331
2023,1,17,22,45,236
2023,1,17,23,0,260
2023,1,17,23,15,220
2023,1,17,23,30,174
2023,1,17,23,45,139
2023,1,18,0,0,60
2023,1,18,0,15,20
2023,1,18,0,30,17
2023,1,18,0,45,0
2023,1,18,1,0,0
2023,1,18,1,15,0
2023,1,18,1,30,0
2023,1,18,1,45,0
2023,1,18,2,0,0
2023,1,18,2,15,0
2023,1,18,2,30,0
2023,1,18,2,45,0
2023,1,18,3,0,0
2023,1,18,3,15,0
2023,1,18,3,30,0
2023,1,18,3,45,0
2023,1,18,4,0,0
2023,1,18,4,15,0
2023,1,18,4,30,0
2023,1,18,4,45,0
2023,1,18,5,0,0
2023,1,18,5,15,0
2023,1,18,5,30,0
2023,1,18,5,45,0
2023,1,18,6,0,0
2023,1,18,6,15,0
2023,1,18,6,30,0
2023,1,18,6,45,0
2023,1,18,7,0,0
2023,1,18,7,15,0
2023,1,18,7,30,0
2023,1,18,7,45,0
2023,1,18,8,0,0
2023,1,18,8,15,0
2023,1,18,8,30,0
2023,1,18,8,45,0
2023,1,18,9,0,0
2023,1,18,9,15,0
2023,1,18,9,30,0
2023,1,18,9,45,0
2023,1,18,10,0,0
2023,1,18,10,15,0
2023,1,18,10,30,0
2023,1,18,10,45,0
2023,1,18,11,0,0
2023,1,18,11,15,0
2023,1,18,11,30,0
2023,1,18,11,45,0
2023,1,18,12,0,0
2023,1,18,12,15,0
2023,1,18,12,30,0
2023,1,18,12,45,0
2023,1,18,13,0,0
2023,1,18,13,15,0
2023,1,18,13,30,0
2023,1,18,13,45,0
2023,1,18,14,0,0
2023,1,18,14,15,0
2023,1,18,14,30,0
2023,1,18,14,45,0
2023,1,18,15,0,19
2023,1,18,15,15,52
2023,1,18,15,30,93
2023,1,18,15,45,137
2023,1,18,16,0,183
2023,1,18,16,15,229
2023,1,18,16,30,274
2023,1,18,16,45,318
2023,1,18,17,0,359
2023,1,18,17,15,398
2023,1,18,17,30,438
2023,1,18,17,45,472
2023,1,18,18,0,502
2023,1,18,18,15,529
2023,1,18,18,30,552
2023,1,18,18,45,572
2023,1,18,19,0,587
2023,1,18,19,15,599
2023,1,18,19,30,607
2023,1,18,19,45,610
2023,1,18,20,0,609
2023,1,18,20,15,605
2023,1,18,20,30,596
2023,1,18,20,45,583
2023,1,18,21,0,566
2023,1,18,21,15,545
2023,1,18,21,30,521
2023,1,18,21,45,493
2023,1,18,22,0,462
2023,1,18,22,15,427
2023,1,18,22,30,390
2023,1,18,22,45,349
2023,1,18,23,0,307
2023,1,18,23,15,263
2023,1,18,23,30,217
2023,1,18,23,45,171
2023,1,19,0,0,125
2023,1,19,0,15,81
2023,1,19,0,30,41
2023,1,19,0,45,0
2023,1,19,1,0,0
2023,1,19,1,15,0
2023,1,19,1,30,0
2023,1,19,1,45,0
2023,1,19,2,0,0
2023,1,19,2,15,0
2023,1,19,2,30,0
2023,1,19,2,45,0
2023,1,19,3,0,0
2023,1,19,3,15,0
2023,1,19,3,30,0
2023,1,19,3,45,0
2023,1,19,4,0,0
2023,1,19,4,15,0
2023,1,19,4,30,0
2023,1,19,4,45,0
2023,1,19,5,0,0
2023,1,19,5,15,0
2023,1,19,5,30,0
2023,1,19,5,45,0
2023,1,19,6,0,0
2023,1,19,6,15,0
2023,1,19,6,30,0
2023,1,19,6,45,0
2023,1,19,7,0,0
2023,1,19,7,15,0
2023,1,19,7,30,0
2023,1,19,7,45,0
2023,1,19,8,0,0
2023,1,19,8,15,0
2023,1,19,8,30,0
2023,1,19,8,45,0
2023,1,19,9,0,0
2023,1,19,9,15,0
2023,1,19,9,30,0
2023,1,19,9,45,0
2023,1,19,10,0,0
2023,1,19,10,15,0
2023,1,19,10,30,0
2023,1,19,10,45,0
2023,1,19,11,0,0
2023,1,19,11,15,0
2023,1,19,11,30,0
2023,1,19,11,45,0
2023,1,19,12,0,0
2023,1,19,12,15,0
2023,1,19,12,30,0
2023,1,19,12,45,0
2023,1,19,13,0,0
2023,1,19,13,15,0
2023,1,19,13,30,0
2023,1,19,13,45,0
2023,1,19,14,0,0
2023,1,19,14,15,0
2023,1,19,14,30,0
2023,1,19,14,45,0
2023,1,19,15,0,19
2023,1,19,15,15,32
2023,1,19,15,30,65
2023,1,19,15,45,121
2023,1,19,16,0,180
2023,1,19,16,15,226
2023,1,19,16,30,271
2023,1,19,16,45,315
2023,1,19,17,0,356
2023,1,19,17,15,395
2023,1,19,17,30,431
2023,1,19,17,45,463
2023,1,19,18,0,493
2023,1,19,18,15,520
2023,1,19,18,30,543
2023,1,19,18,45,559
2023,1,19,19,0,574
2023,1,19,19,15,586
2023,1,19,19,30,594
2023,1,19,19,45,597
2023,1,19,20,0,515
2023,1,19,20,15,549
2023,1,19,20,30,365
2023,1,19,20,45,126
2023,1,19,21,0,78
2023,1,19,21,15,43
2023,1,19,21,30,30
2023,1,19,21,45,80
2023,1,19,22,0,109
2023,1,19,22,15,41
2023,1,19,22,30,25
2023,1,19,22,45,17
2023,1,19,23,0,11
2023,1,19,23,15,12
2023,1,19,23,30,12
2023,1,19,23,45,11
2023,1,20,0,0,4
2023,1,20,0,15,16
2023,1,20,0,30,10
2023,1,20,0,45,0
2023,1,20,1,0,0
2023,1,20,1,15,0
2023,1,20,1,30,0
2023,1,20,1,45,0
2023,1,20,2,0,0
2023,1,20,2,15,0
2023,1,20,2,30,0
2023,1,20,2,45,0
2023,1,20,3,0,0
2023,1,20,3,15,0
2023,1,20,3,30,0
2023,1,20,3,45,0
2023,1,20,4,0,0
2023,1,20,4,15,0
2023,1,20,4,30,0
2023,1,20,4,45,0
2023,1,20,5,0,0
2023,1,20,5,15,0
2023,1,20,5,30,0
2023,1,20,5,45,0
2023,1,20,6,0,0
2023,1,20,6,15,0
2023,1,20,6,30,0
2023,1,20,6,45,0
2023,1,20,7,0,0
2023,1,20,7,15,0
2023,1,20,7,30,0
2023,1,20,7,45,0
2023,1,20,8,0,0
2023,1,20,8,15,0
2023,1,20,8,30,0
2023,1,20,8,45,0
2023,1,20,9,0,0
2023,1,20,9,15,0
2023,1,20,9,30,0
2023,1,20,9,45,0
2023,1,20,10,0,0
2023,1,20,10,15,0
2023,1,20,10,30,0
2023,1,20,10,45,0
2023,1,20,11,0,0
2023,1,20,11,15,0
2023,1,20,11,30,0
2023,1,20,11,45,0
2023,1,20,12,0,0
2023,1,20,12,15,0
2023,1,20,12,30,0
2023,1,20,12,45,0
2023,1,20,13,0,0
2023,1,20,13,15,0
2023,1,20,13,30,0
2023,1,20,13,45,0
2023,1,20,14,0,0
2023,1,20,14,15,0
2023,1,20,14,30,0
2023,1,20,14,45,0
2023,1,20,15,0,20
2023,1,20,15,15,52
2023,1,20,15,30,92
2023,1,20,15,45,135
2023,1,20,16,0,181
2023,1,20,16,15,226
2023,1,20,16,30,271
2023,1,20,16,45,314
2023,1,20,17,0,356
2023,1,20,17,15,395
2023,1,20,17,30,431
2023,1,20,17,45,468
2023,1,20,18,0,498
2023,1,20,18,15,525
2023,1,20,18,30,548
2023,1,20,18,45,568
2023,1,20,19,0,583
2023,1,20,19,15,595
2023,1,20,19,30,603
2023,1,20,19,45,607
2023,1,20,20,0,606
2023,1,20,20,15,602
2023,1,20,20,30,593
2023,1,20,20,45,580
2023,1,20,21,0,564
2023,1,20,21,15,543
2023,1,20,21,30,519
2023,1,20,21,45,496
2023,1,20,22,0,465
2023,1,20,22,15,431
2023,1,20,22,30,394
2023,1,20,22,45,355
2023,1,20,23,0,312
2023,1,20,23,15,268
2023,1,20,23,30,223
2023,1,20,23,45,177
2023,1,21,0,0,131
2023,1,21,0,15,86
2023,1,21,0,30,46
2023,1,21,0,45,16
2023,1,21,1,0,0
2023,1,21,1,15,0
2023,1,21,1,30,0
2023,1,21,1,45,0
2023,1,21,2,0,0
2023,1,21,2,15,0
2023,1,21,2,30,0
2023,1,21,2,45,0
2023,1,21,3,0,0
2023,1,21,3,15,0
2023,1,21,3,30,0
2023,1,21,3,45,0
2023,1,21,4,0,0
2023,1,21,4,15,0
2023,1,21,4,30,0
2023,1,21,4,45,0
2023,1,21,5,0,0
2023,1,21,5,15,0
2023,1,21,5,30,0
2023,1,21,5,45,0
2023,1,21,6,0,0
2023,1,21,6,15,0
2023,1,21,6,30,0
2023,1,21,6,45,0
2023,1,21,7,0,0
2023,1,21,7,15,0
2023,1,21,7,30,0
2023,1,21,7,45,0
2023,1,21,8,0,0
2023,1,21,8,15,0
2023,1,21,8,30,0
2023,1,21,8,45,0
2023,1,21,9,0,0
2023,1,21,9,15,0
2023,1,21,9,30,0
2023,1,21,9,45,0
2023,1,21,10,0,0
2023,1,21,10,15,0
2023,1,21,10,30,0
2023,1,21,10,45,0
2023,1,21,11,0,0
2023,1,21,11,15,0
2023,1,21,11,30,0
2023,1,21,11,45,0
2023,1,21,12,0,0
2023,1,21,12,15,0
2023,1,21,12,30,0
2023,1,21,12,45,0
2023,1,21,13,0,0
2023,1,21,13,15,0
2023,1,21,13,30,0
2023,1,21,13,45,0
2023,1,21,14,0,0
2023,1,21,14,15,0
2023,1,21,14,30,0
2023,1,21,14,45,0
2023,1,21,15,0,22
2023,1,21,15,15,57
2023,1,21,15,30,98
2023,1,21,15,45,144
2023,1,21,16,0,190
2023,1,21,16,15,236
2023,1,21,16,30,282
2023,1,21,16,45,326
2023,1,21,17,0,368
2023,1,21,17,15,407
2023,1,21,17,30,444
2023,1,21,17,45,477
2023,1,21,18,0,508
2023,1,21,18,15,535
2023,1,21,18,30,558
2023,1,21,18,45,578
2023,1,21,19,0,593
2023,1,21,19,15,605
2023,1,21,19,30,613
2023,1,21,19,45,617
2023,1,21,20,0,616
2023,1,21,20,15,612
2023,1,21,20,30,604
2023,1,21,20,45,591
2023,1,21,21,0,575
2023,1,21,21,15,554
2023,1,21,21,30,530
2023,1,21,21,45,507
2023,1,21,22,0,476
2023,1,21,22,15,441
2023,1,21,22,30,404
2023,1,21,22,45,364
2023,1,21,23,0,321
2023,1,21,23,15,277
2023,1,21,23,30,231
2023,1,21,23,45,184
2023,1,22,0,0,137
2023,1,22,0,15,92
2023,1,22,0,30,51
2023,1,22,0,45,18
2023,1,22,1,0,0
2023,1,22,1,15,0
2023,1,22,1,30,0
2023,1,22,1,45,0
2023,1,22,2,0,0
2023,1,22,2,15,0
2023,1,22,2,30,0
2023,1,22,2,45,0
2023,1,22,3,0,0
2023,1,22,3,15,0
2023,1,22,3,30,0
2023,1,22,3,45,0
2023,1,22,4,0,0
2023,1,22,4,15,0
2023,1,22,4,30,0
2023,1,22,4,45,0
2023,1,22,5,0,0
2023,1,22,5,15,0
2023,1,22,5,30,0
2023,1,22,5,45,0
2023,1,22,6,0,0
2023,1,22,6,15,0
2023,1,22,6,30,0
2023,1,22,6,45,0
2023,1,22,7,0,0
2023,1,22,7,15,0
2023,1,22,7,30,0
2023,1,22,7,45,0
2023,1,22,8,0,0
2023,1,22,8,15,0
2023,1,22,8,30,0
2023,1,22,8,45,0
2023,1,22,9,0,0
2023,1,22,9,15,0
2023,1,22,9,30,0
2023,1,22,9,45,0
2023,1,22,10,0,0
2023,1,22,10,15,0
2023,1,22,10,30,0
2023,1,22,10,45,0
