country	country_code	ETS information	main activity sector name	unit	value	year
Austria	AT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	29 Production of cement clinker	tonne of CO2 equ.	0	2019
Austria	AT	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	2966177	2006
Austria	AT	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	2729743	2009
Austria	AT	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	2587597	2016
Austria	AT	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	2740245	2020
Austria	AT	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	2681721	2005
Austria	AT	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	2455503	2013
Austria	AT	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	2461862	2014
Austria	AT	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	2533018	2015
Austria	AT	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	2466984	2011
Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	29 Production of cement clinker	tonne of CO2 equ.	2673582	2009
Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1051804	2019
Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	942074	2023
Austria	AT	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1105844	2019
Austria	AT	4. Total surrendered units	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1198005	2007
Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	29 Production of cement clinker	tonne of CO2 equ.	2887067	2011
Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	29 Production of cement clinker	tonne of CO2 equ.	2944955	2012
Austria	AT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	33761	2017
Austria	AT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	33130	2018
Austria	AT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2021
Austria	AT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	2022
Austria	AT	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	3240717	2007
Austria	AT	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	3220815	2008
Austria	AT	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	2966177	2006
Austria	AT	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	2587597	2016
Austria	AT	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	2740245	2020
Austria	AT	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	2681721	2005
Austria	AT	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	2442189	2010
Austria	AT	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	2561990	2017
Austria	AT	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	2730619	2018
Austria	AT	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	2819991	2021
Austria	AT	4. Total surrendered units	29 Production of cement clinker	tonne of CO2 equ.	2675186	2022
Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	29 Production of cement clinker	tonne of CO2 equ.	1935757	2011
Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	29 Production of cement clinker	tonne of CO2 equ.	1936822	2012
Austria	AT	4.2 Surrendered certified emission reductions (CERs)	29 Production of cement clinker	tonne of CO2 equ.	0	2007
Austria	AT	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	2755179	2005
Austria	AT	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	2836597	2013
Austria	AT	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	2635204	2017
Austria	AT	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	2583593	2018
Austria	AT	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	2309789	2021
Austria	AT	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	2358961	2022
Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	29 Production of cement clinker	tonne of CO2 equ.	2810835	2006
Austria	AT	1.1.1 Free allocation to existing entities (Art. 10a(1))	29 Production of cement clinker	tonne of CO2 equ.	2701924	2015
Austria	AT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	29 Production of cement clinker	tonne of CO2 equ.	0	2016
Austria	AT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	29 Production of cement clinker	tonne of CO2 equ.	0	2020
Austria	AT	2. Verified emissions	29 Production of cement clinker	tonne of CO2 equ.	2653171	2019
Austria	AT	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	2466984	2011
Austria	AT	2.1 EU-ETS Verified Emission	29 Production of cement clinker	tonne of CO2 equ.	2493893	2012
Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	29 Production of cement clinker	tonne of CO2 equ.	2966177	2006
Austria	AT	4.2 Surrendered certified emission reductions (CERs)	29 Production of cement clinker	tonne of CO2 equ.	56161	2009
Austria	AT	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	2006
Austria	AT	4.3 Surrendered emission reduction units (ERUs)	29 Production of cement clinker	tonne of CO2 equ.	0	2009
Austria	AT	1.1 Freely allocated allowances	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1208351	2009
Austria	AT	1.1 Freely allocated allowances	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1119526	2019
Austria	AT	1.1 Freely allocated allowances	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	942074	2023
Austria	AT	2. Verified emissions	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1239417	2011
Austria	AT	2. Verified emissions	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1147371	2012
Austria	AT	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1206196	2005
Austria	AT	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1152880	2013
Austria	AT	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1177328	2014
Austria	AT	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1163038	2018
Austria	AT	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	1188927	2022
Austria	AT	4.2 Surrendered certified emission reductions (CERs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	143009	2011
Austria	AT	4.2 Surrendered certified emission reductions (CERs)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	237010	2012
Austria	AT	4.4 Surrendered Units CHU/CHUAA	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	4000	2022
Austria	AT	4. Total surrendered units	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	54899	2017
Austria	AT	4. Total surrendered units	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	58151	2018
Austria	AT	4. Total surrendered units	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	59931	2021
Austria	AT	4. Total surrendered units	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	58648	2022
Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2011
Austria	AT	4.1 Surrendered EU allowances (EUAs and EUAAs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2012
Austria	AT	4.3 Surrendered emission reduction units (ERUs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2007
Austria	AT	4.3 Surrendered emission reduction units (ERUs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2008
Austria	AT	4.3 Surrendered emission reduction units (ERUs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2010
Germany	DE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	27 Production of secondary aluminium	tonne of CO2 equ.	0	Total 4th trading period (21-30)
Germany	DE	2. Verified emissions	27 Production of secondary aluminium	tonne of CO2 equ.	1119374	Total 4th trading period (21-30)
Germany	DE	1.1 Freely allocated allowances	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	2752378	Total 4th trading period (21-30)
Estonia	EE	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	29 Production of cement clinker	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Estonia	EE	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	29 Production of cement clinker	tonne of CO2 equ.	0	Total 3rd trading period (13-20)
Estonia	EE	1.1.1 Free allocation to existing entities (Art. 10a(1))	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	233197	Total 3rd trading period (13-20)
Estonia	EE	2.1 EU-ETS Verified Emission	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	347450	Total 3rd trading period (13-20)
Estonia	EE	1.1 Freely allocated allowances	32 Manufacture of ceramics	tonne of CO2 equ.	56454	Total 3rd trading period (13-20)
Estonia	EE	2.1 EU-ETS Verified Emission	32 Manufacture of ceramics	tonne of CO2 equ.	49956	Total 3rd trading period (13-20)
Estonia	EE	2. Verified emissions	36 Production of paper or cardboard	tonne of CO2 equ.	147891	Total 3rd trading period (13-20)
Czechia	CZ	1.1 Freely allocated allowances	38 Production of nitric acid	tonne of CO2 equ.	388852	Total 4th trading period (21-30)
Czechia	CZ	1.1 Freely allocated allowances	42 Production of bulk chemicals	tonne of CO2 equ.	732164	Total 4th trading period (21-30)
Czechia	CZ	2. Verified emissions	99 Other activity opted-in under Art. 24	tonne of CO2 equ.	140457	Total 4th trading period (21-30)
Czechia	CZ	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21  Refining of mineral oil	tonne of CO2 equ.	0	Total 4th trading period (21-30)
Czechia	CZ	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	1859580	Total 4th trading period (21-30)
Czechia	CZ	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	Total 4th trading period (21-30)
Czechia	CZ	1.1 Freely allocated allowances	24  Production of pig iron or steel	tonne of CO2 equ.	19490458	Total 4th trading period (21-30)
Czechia	CZ	1.1 Freely allocated allowances	25 Production or processing of ferrous metals	tonne of CO2 equ.	207664	Total 4th trading period (21-30)
Netherlands	NL	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	0	Total 4th trading period (21-30)
Netherlands	NL	2. Verified emissions	34 Production or processing of gypsum or plasterboard	tonne of CO2 equ.	78911	Total 4th trading period (21-30)
Netherlands	NL	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	36 Production of paper or cardboard	tonne of CO2 equ.	0	Total 4th trading period (21-30)
Netherlands	NL	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	37 Production of carbon black	tonne of CO2 equ.	0	Total 4th trading period (21-30)
Malta	MT	1.1 Freely allocated allowances	10 Aviation	tonne of CO2 equ.	429588	Total 4th trading period (21-30)
Malta	MT	2.1 EU-ETS Verified Emission	20 Combustion of fuels	tonne of CO2 equ.	1568865	Total 4th trading period (21-30)
Netherlands	NL	2. Verified emissions	10 Aviation	tonne of CO2 equ.	4072916	Total 4th trading period (21-30)
Netherlands	NL	1.1 Freely allocated allowances	20 Combustion of fuels	tonne of CO2 equ.	25411810	Total 4th trading period (21-30)
Luxembourg	LU	1.1 Freely allocated allowances	31 Manufacture of glass	tonne of CO2 equ.	254490	Total 4th trading period (21-30)
Latvia	LV	1.1 Freely allocated allowances	10 Aviation	tonne of CO2 equ.	575736	Total 4th trading period (21-30)
Latvia	LV	1.1.4 Swiss Free Allocated allowances for aircraft operators	10 Aviation	tonne of CO2 equ.	17519	Total 4th trading period (21-30)
Latvia	LV	2.1 EU-ETS Verified Emission	20 Combustion of fuels	tonne of CO2 equ.	2056167	Total 4th trading period (21-30)
Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	3341578	Total 4th trading period (21-30)
Latvia	LV	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	1698684	Total 4th trading period (21-30)
Netherlands	NL	2.1 EU-ETS Verified Emission	42 Production of bulk chemicals	tonne of CO2 equ.	9085970	Total 4th trading period (21-30)
Netherlands	NL	1.1.1 Free allocation to existing entities (Art. 10a(1))	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	3567991	Total 4th trading period (21-30)
Netherlands	NL	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	43 Production of hydrogen and synthesis gas	tonne of CO2 equ.	0	Total 4th trading period (21-30)
Norway	NO	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	23992809	Total 4th trading period (21-30)
Norway	NO	2.1 EU-ETS Verified Emission	20 Combustion of fuels	tonne of CO2 equ.	23992809	Total 4th trading period (21-30)
Norway	NO	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	36379773	Total 4th trading period (21-30)
Malta	MT	2. Verified emissions	20 Combustion of fuels	tonne of CO2 equ.	7797169	Total 3rd trading period (13-20)
Malta	MT	2.1 EU-ETS Verified Emission	20-99 All stationary installations	tonne of CO2 equ.	7797169	Total 3rd trading period (13-20)
Netherlands	NL	2.2 Swiss Verified Emissions for aircraft operators	10 Aviation	tonne of CO2 equ.	18435	Total 3rd trading period (13-20)
Germany	DE	2.1 EU-ETS Verified Emission	31 Manufacture of glass	tonne of CO2 equ.	29954668	Total 3rd trading period (13-20)
Malta	MT	2.1 EU-ETS Verified Emission	20-99 All stationary installations	tonne of CO2 equ.	9778001	Total 2nd trading period (08-12)
Malta	MT	4.3 Surrendered emission reduction units (ERUs)	20-99 All stationary installations	tonne of CO2 equ.	1071529	Total 2nd trading period (08-12)
Slovakia	SK	4.2 Surrendered certified emission reductions (CERs)	26 Production of primary aluminium	tonne of CO2 equ.	0	Total 2nd trading period (08-12)
Italy	IT	1.1 Freely allocated allowances	21  Refining of mineral oil	tonne of CO2 equ.	104857072	Total 3rd trading period (13-20)
Netherlands	NL	2.1 EU-ETS Verified Emission	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	42543	Total 4th trading period (21-30)
Latvia	LV	2. Verified emissions	24  Production of pig iron or steel	tonne of CO2 equ.	4	Total 4th trading period (21-30)
Latvia	LV	1.1 Freely allocated allowances	29 Production of cement clinker	tonne of CO2 equ.	2286945	Total 4th trading period (21-30)
Latvia	LV	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	30 Production of lime, or calcination of dolomite/magnesite	tonne of CO2 equ.	0	Total 4th trading period (21-30)
Latvia	LV	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	47012	Total 4th trading period (21-30)
Latvia	LV	2.1 EU-ETS Verified Emission	32 Manufacture of ceramics	tonne of CO2 equ.	47012	Total 4th trading period (21-30)
Latvia	LV	4. Total surrendered units	45 Capture of greenhouse gases under Directive 2009/31/EC	tonne of CO2 equ.	46	Total 4th trading period (21-30)
Malta	MT	1.1.1 Free allocation to existing entities (Art. 10a(1))	10 Aviation	tonne of CO2 equ.	416062	Total 4th trading period (21-30)
Malta	MT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	Total 4th trading period (21-30)
